Wells;SampleID;Zones;Porosity;Permeability_Kl;Rt_Sw100;FF;Temp;Rw;Salinity;Condition;Rock Pressure;Pore Pressure
8PO;24424-18;AC9;20.16078529;9.659;;3.69;79;0.149;17.6;RC;51.5;23
8PO;24435-18;AC9;20.45462017;4.008;;3.98;79;0.149;17.6;RC;51.5;23
8PO;24442-18;AC9;21.96756569;135.215;;3.29;79;0.149;17.6;RC;51.5;23
8PO;24444-18;AC9;21.37611334;44.459;;3.42;79;0.149;17.6;RC;51.5;23
8PO;24448-18;AC9;19.46596201;25.444;;4.06;79;0.149;17.6;RC;51.5;23
8PO;24452-18;AC9;21.69839459;54.144;;3.49;79;0.149;17.6;RC;51.5;23
8PO;24453-18;AC9;21.59556509;48.013;;3.11;79;0.149;17.6;RC;51.5;23
8PO;24457-18;AC9;20.68008392;41.311;;3.64;79;0.149;17.6;RC;51.5;23
8PO;24462-18;AC9;20.5405896;27.999;;3.45;79;0.149;17.6;RC;51.5;23
8PO;24468-18;AC9;22.7925263;33.429;;3.2;79;0.149;17.6;RC;51.5;23
8PO;24470-18;AC9;21.30310892;39.372;;3.51;79;0.149;17.6;RC;51.5;23
8PO;24474-18;AC9;20.23607425;14.29;;3.97;79;0.149;17.6;RC;51.5;23
8PO;24480-18;AC9;20.29719825;2.708;;3.43;79;0.149;17.6;RC;51.5;23
8PO;24486-18;AC9;12.30879805;0.098;;8.42;79;0.149;17.6;RC;51.5;23
8PO;24490-18;AC9;15.94880975;0.248;;5.64;79;0.149;17.6;RC;51.5;23
8PO;24498-18;AC9;12.15625722;0.111;;8.26;79;0.149;17.6;RC;51.5;23
8PO;24500-18;AC9;11.66600554;0.034;;9.48;79;0.149;17.6;RC;51.5;23
8PO;24501-18;AC9;9.285672466;0.154;;12.71;79;0.149;17.6;RC;51.5;23
1PO;29722-17;AC12;15.4288983;0.45;;5.47;84.7;0.141;17.6;RC;57.48;25.69
1PO;29733-17;AC12;17.89403974;3.922;;5.72;84.7;0.141;17.6;RC;57.48;25.69
1PO;29737-17;AC12;20.00425721;10.725;;3.58;84.7;0.141;17.6;RC;57.48;25.69
1PO;29738-17;AC12;19.2156809;6.596;;3.95;84.7;0.141;17.6;RC;57.48;25.69
1PO;29742-17;AC12;17.69332072;3.134;;4.33;84.7;0.141;17.6;RC;57.48;25.69
1PO;29746-17;AC12;20.3776536;16.784;;3.44;84.7;0.141;17.6;RC;57.48;25.69
1PO;29756-17;AC12;17.72927575;4.25;;4.28;84.7;0.141;17.6;RC;57.48;25.69
1PO;29761-17;AC12;18.5467496;3.999;;4.02;84.7;0.141;17.6;RC;57.48;25.69
1PO;29767-17;AC12;17.92955215;2.59;;5.04;84.7;0.141;17.6;RC;57.48;25.69
1PO;29770-17;AC12;19.93254653;8.053;;3.61;84.7;0.141;17.6;RC;57.48;25.69
1PO;29779-17;AC12;14.51715561;0.551;;6.68;84.7;0.141;17.6;RC;57.48;25.69
1PO;29792-17;AC12;19.16603308;1.762;;4.08;84.7;0.141;17.6;RC;57.48;25.69
1PO;29799-17;AC12;18.744285;3.056;;4.26;84.7;0.141;17.6;RC;57.48;25.69
1PO;29808-17;AC12;18.53522441;2.674;;4.33;84.7;0.141;17.6;RC;57.48;25.69
1PO;29813-17;AC12;18.04277829;2.089;;4.33;84.7;0.141;17.6;RC;57.48;25.69
1PO;29819-17;AC12;17.87307132;3.357;;4.28;84.7;0.141;17.6;RC;57.48;25.69
1PO;29827-17;AC12;18.32809704;5.68;;4.16;84.7;0.141;17.6;RC;57.48;25.69
1PO;29836-17;AC12;18.7978384;4.895;;4.03;84.7;0.141;17.6;RC;57.48;25.69
1PO;29850-17;AC12;18.20852622;5.585;;4.21;84.7;0.141;17.6;RC;57.48;25.69
1PO;29858-17;AC12;16.97261051;0.974;;5.05;84.7;0.141;17.6;RC;57.48;25.69
1PO;29864-17;AC12;20.20532384;28.692;;3.31;84.7;0.141;17.6;RC;57.48;25.69
1PO;29871-17;AC12;18.1804332;2.119;;4.37;84.7;0.141;17.6;RC;57.48;25.69
3PO;25203-18;AC12;18.96868144;4.909;;4.1356;87;0.138241927;17.6;RC;59.08;26
3PO;25230-18;AC12;18.93652766;5.595;;3.9748;87;0.138241927;17.6;RC;59.08;26
3PO;25244-18;AC12;18.52776673;4.212;;4.6984;87;0.138241927;17.6;RC;59.08;26
3PO;25251-18;AC12;18.66239175;6.156;;4.8592;87;0.138241927;17.6;RC;59.08;26
3PO;25255-18;AC12;19.50505564;9.912;;4.216;87;0.138241927;17.6;RC;59.08;26
3PO;25257-18;AC12;18.53559785;4.42;;4.2964;87;0.138241927;17.6;RC;59.08;26
3PO;25259-18;AC12;17.07803563;1.638;;4.9396;87;0.138241927;17.6;RC;59.08;26
3PO;25266-18;AC12;18.94501088;5.459;;3.9748;87;0.138241927;17.6;RC;59.08;26
3PO;25277-18;AC12;15.04349458;0.166;;6.7707;87;0.138241927;17.6;RC;59.08;26
3PO;25283-18;AC12;19.06581449;7.404;;4.3768;87;0.138241927;17.6;RC;59.08;26
3PO;25311-18;AC12;16.63201001;0.707;;5.422;87;0.138241927;17.6;RC;59.08;26
3PO;25313-18;AC12;17.15620485;2.163;;4.7788;87;0.138241927;17.6;RC;59.08;26
3PO;25319-18;AC12;18.84650724;3.441;;4.1356;87;0.138241927;17.6;RC;59.08;26
3PO;25337-18;AC12;18.19726534;3.894;;4.618;87;0.138241927;17.6;RC;59.08;26
3PO;25346-18;AC12;17.57669945;2.297;;5.1004;87;0.138241927;17.6;RC;59.08;26
3PO;25348-18;AC12;18.08331473;3.161;;4.9396;87;0.138241927;17.6;RC;59.08;26
3PO;25361-18;AC12;17.36366532;3.664;;4.7788;87;0.138241927;17.6;RC;59.08;26
3PO;25364-18;AC12;18.76008883;5.28;;4.6984;87;0.138241927;17.6;RC;59.08;26
3PO;25366-18;AC12;20.22128142;6.512;;3.4924;87;0.138241927;17.6;RC;59.08;26
3PO;25379-18;AC12;16.84660318;1.008;;4.9396;87;0.138241927;17.6;RC;59.08;26
3PO;25388-18;AC12;16.53509944;2.506;;5.4309;87;0.138241927;17.6;RC;59.08;26
3PO;25392-18;AC12;16.82002311;2.625;;5.422;87;0.138241927;17.6;RC;59.08;26
3PO;25396-18;AC12;17.40950263;2.852;;5.1964;87;0.138241927;17.6;RC;59.08;26
3PO;25412-18;AC12;15.84419316;1.891;;5.7883;87;0.138241927;17.6;RC;59.08;26
3PO;25413-18;AC12;16.28320726;1.478;;6.1736;87;0.138241927;17.6;RC;59.08;26
8PO;24700-18;AC12;9.615189717;0.216;;13.54;87;0.138;17.6;RC;59.1;26
8PO;24760-18;AC12;16.23859043;2.03;;5.5;87;0.138;17.6;RC;59.1;26
8PO;24764-18;AC12;15.42120966;0.836;;5.39;87;0.138;17.6;RC;59.1;26
1PO;29701-17;AC11;12.20948002;0.273;;10.75;82;0.145;17.6;RC;55.56;24.84
1PO;29702-17;AC11;15.61812603;3.278;;6.51;82;0.145;17.6;RC;55.56;24.84
1PO;29706-17;AC11;17.19875299;6.2;;5.48;82;0.145;17.6;RC;55.56;24.84
1PO;29710-17;AC11;16.76291786;3.778;;5.49;82;0.145;17.6;RC;55.56;24.84
1PO;29712-17;AC11;9.613652354;0.536;;14.65;82;0.145;17.6;RC;55.56;24.84
2PO;23879-18;AC11;19.92376838;8.585;;3.6;85;0.141;17.6;RC;57.7;25.4
2PO;23881-18;AC11;19.60492533;14.616;;3.69;85;0.141;17.6;RC;57.7;25.4
2PO;23885-18;AC11;19.72446266;6.662;;3.35;85;0.141;17.6;RC;57.7;25.4
2PO;23901-18;AC11;20.36163661;7.635;;3.35;85;0.141;17.6;RC;57.7;25.4
2PO;23908-18;AC11;21.82083273;28.93;;3.11;85;0.141;17.6;RC;57.7;25.4
2PO;23915-18;AC11;20.29832749;6.307;;3.39;85;0.141;17.6;RC;57.7;25.4
2PO;23920-18;AC11;16.74156956;0.7;;5.08;85;0.141;17.6;RC;57.7;25.4
2PO;23929-18;AC11;18.83179696;5.355;;3.72;85;0.141;17.6;RC;57.7;25.4
2PO;23930-18;AC11;17.45848353;2.841;;4.4;85;0.141;17.6;RC;57.7;25.4
2PO;23937-18;AC11;20.29499317;9.075;;3.34;85;0.141;17.6;RC;57.7;25.4
2PO;23950-18;AC11;20.24811382;7.487;;3.43;85;0.141;17.6;RC;57.7;25.4
2PO;23949-18;AC11;20.25444005;7.29;;3.41;85;0.141;17.6;RC;57.7;25.4
2PO;23952-18;AC11;19.94963257;5.909;;3.32;85;0.141;17.6;RC;57.7;25.4
2PO;23954-18;AC11;19.71543157;6.369;;3.63;85;0.141;17.6;RC;57.7;25.4
2PO;23956-18;AC11;20.18108606;9.319;;3.58;85;0.141;17.6;RC;57.7;25.4
2PO;23959-18;AC11;18.41584685;3.803;;4.2;85;0.141;17.6;RC;57.7;25.4
2PO;23962-18;AC11;18.91968151;4.315;;3.78;85;0.141;17.6;RC;57.7;25.4
2PO;23971-18;AC11;19.49092737;6.322;;3.64;85;0.141;17.6;RC;57.7;25.4
2PO;23977-18;AC11;20.36463331;13.55;;3.43;85;0.141;17.6;RC;57.7;25.4
2PO;23983-18;AC11;18.72510672;4.842;;3.95;85;0.141;17.6;RC;57.7;25.4
2PO;23994-18;AC11;16.70398835;0.836;;4.95;85;0.141;17.6;RC;57.7;25.4
2PO;23996-18;AC11;17.99830884;2.299;;4.23;85;0.141;17.6;RC;57.7;25.4
2PO;24000-18;AC11;19.10887397;3.986;;3.94;85;0.141;17.6;RC;57.7;25.4
2PO;24007-18;AC11;17.14246194;1.181;;4.64;85;0.141;17.6;RC;57.7;25.4
2PO;24025-18;AC11;18.62091821;8.689;;4.22;85;0.141;17.6;RC;57.7;25.4
2PO;24026-18;AC11;18.47588157;8.625;;3.91;85;0.141;17.6;RC;57.7;25.4
2PO;24031-18;AC11;20.66555296;18.3;;3.3;85;0.141;17.6;RC;57.7;25.4
2PO;24055-18;AC11;20.55055982;12.859;;3.13;85;0.141;17.6;RC;57.7;25.4
2PO;24058-18;AC11;20.13399253;13.144;;3.55;85;0.141;17.6;RC;57.7;25.4
2PO;24061-18;AC11;19.75180543;11.373;;3.76;85;0.141;17.6;RC;57.7;25.4
2PO;24063-18;AC11;20.26828917;13.868;;3.49;85;0.141;17.6;RC;57.7;25.4
2PO;24065-18;AC11;19.27713004;6.788;;3.54;85;0.141;17.6;RC;57.7;25.4
2PO;24073-18;AC11;15.76609487;1.076;;5.46;85;0.141;17.6;RC;57.7;25.4
2PO;24076-18;AC11;20.16662572;14.045;;3.24;85;0.141;17.6;RC;57.7;25.4
2PO;24081-18;AC11;20.44373305;16.975;;3.26;85;0.141;17.6;RC;57.7;25.4
2PO;24095-18;AC11;20.12990499;12.555;;3.54;85;0.141;17.6;RC;57.7;25.4
2PO;24110-18;AC11;20.2178119;11.833;;3.31;85;0.141;17.6;RC;57.7;25.4
2PO;24114-18;AC11;19.37260397;1.539;;3.84;85;0.141;17.6;RC;57.7;25.4
2PO;24118-18;AC11;19.20161517;6.91;;4.23;85;0.141;17.6;RC;57.7;25.4
2PO;24119-18;AC11;13.42280037;0.847;;7.88;85;0.141;17.6;RC;57.7;25.4
3PO;25050-18;AC11;13.97583919;0.376;;7.5124;85;0.140838019;17.6;RC;58.07;25.4
3PO;25059-18;AC11;19.97271613;12.819;;4.2964;85;0.140838019;17.6;RC;58.07;25.4
3PO;25068-18;AC11;19.28873033;3.613;;4.3768;85;0.140838019;17.6;RC;58.07;25.4
3PO;25074-18;AC11;20.57987645;7.764;;4.0552;85;0.140838019;17.6;RC;58.07;25.4
3PO;25102-18;AC11;20.17232922;8.402;;3.6532;85;0.140838019;17.6;RC;58.07;25.4
3PO;25103-18;AC11;20.68595147;9.331;;3.5728;85;0.140838019;17.6;RC;58.07;25.4
3PO;25115-18;AC11;19.5932258;10.304;;3.8944;85;0.140838019;17.6;RC;58.07;25.4
3PO;25117-18;AC11;19.56837471;2.969;;3.6532;85;0.140838019;17.6;RC;58.07;25.4
3PO;25128-18;AC11;20.03192448;11.266;;3.8944;85;0.140838019;17.6;RC;58.07;25.4
3PO;25132-18;AC11;19.91100662;6.557;;3.5768;85;0.140838019;17.6;RC;58.07;25.4
3PO;25137-18;AC11;19.72867862;7.47;;3.9532;85;0.140838019;17.6;RC;58.07;25.4
3PO;25156-18;AC11;16.27394847;0.766;;5.824;85;0.140838019;17.6;RC;58.07;25.4
3PO;25166-18;AC11;19.44613204;7.358;;4.3768;85;0.140838019;17.6;RC;58.07;25.4
3PO;25168-18;AC11;11.41705387;0.14;;10.9696;85;0.140838019;17.6;RC;58.07;25.4
3PO;25172-18;AC11;18.04893258;1.61;;4.4572;85;0.140838019;17.6;RC;58.07;25.4
8PO;24562-18;AC11;14.607735;0.274;;7.17;85;0.141;17.6;RC;57.5;25.4
8PO;24564-18;AC11;8.676030394;0.742;;17.11;85;0.141;17.6;RC;57.5;25.4
8PO;24572-18;AC11;18.74648152;4.429;;4.36;85;0.141;17.6;RC;57.5;25.4
8PO;24574-18;AC11;17.21931121;1.224;;5.01;85;0.141;17.6;RC;57.5;25.4
8PO;24577-18;AC11;20.19502761;11.03;;3.65;85;0.141;17.6;RC;57.5;25.4
8PO;24581-18;AC11;19.77612295;5.918;;4.53;85;0.141;17.6;RC;57.5;25.4
8PO;24587-18;AC11;18.94075832;7.33;;4.14;85;0.141;17.6;RC;57.5;25.4
8PO;24595-18;AC11;20.29164278;34.076;;3.65;85;0.141;17.6;RC;57.5;25.4
8PO;24596-18;AC11;20.79566433;17.697;;4;85;0.141;17.6;RC;57.5;25.4
8PO;24601-18;AC11;21.06913082;19.384;;3.77;85;0.141;17.6;RC;57.5;25.4
8PO;24615-18;AC11;20.2671926;9.442;;4.1;85;0.141;17.6;RC;57.5;25.4
8PO;24616-18;AC11;18.72802102;3.523;;4.68;85;0.141;17.6;RC;57.5;25.4
8PO;24620-18;AC11;18.82597998;8.087;;4.71;85;0.141;17.6;RC;57.5;25.4
8PO;24626-18;AC11;18.36377607;1.634;;5.1;85;0.141;17.6;RC;57.5;25.4
8PO;24628-18;AC11;13.13099416;0.121;;8.55;85;0.141;17.6;RC;57.5;25.4
8PO;24633-18;AC11;20.32141335;13.203;;4.44;85;0.141;17.6;RC;57.5;25.4
8PO;24638-18;AC11;18.38906862;2.699;;4.23;85;0.141;17.6;RC;57.5;25.4
8PO;24641-18;AC11;18.95655723;6.177;;4.16;85;0.141;17.6;RC;57.5;25.4
8PO;24651-18;AC11;19.02981701;2.466;;4.23;85;0.141;17.6;RC;57.5;25.4
8PO;24675-18;AC11;13.93546424;0.159;;7.12;85;0.141;17.6;RC;57.5;25.4
1PO;29676-17;AC10;12.43870036;0.204;;17.5;68;0.299;9.43;RC;53;23
1PO;29681-17;AC10;13.05233737;0.398;;18.03;68;0.299;9.43;RC;53;23
