Well;Depth_Original;Depth;Formation;SampleID;Permeability_Kl;Permeability Kl;Porosity;CP;SW
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;0.065478124;97.88059933
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;0.156579636;96.8765365
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;0.37528423;80.40783583
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;0.896340021;62.30365137
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;2.147868812;52.55803121
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;4.209822871;45.58652279
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;8.117088351;41.49781332
1PO;2586.96;2588.86;AC12;29827-17;5.68;4.98;18.32809704;19.98054962;38.04311259
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;0.026942866;98.70226177
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;0.065478124;97.90384378
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;0.156579636;96.98924731
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;0.37528423;83.66085774
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;0.896340021;65.99184279
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;2.147868812;54.43826474
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;4.209822871;47.98170807
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;8.117088351;43.72018292
1PO;2588.05;2589.95;AC12;29836-17;4.895;4.258;18.7978384;19.98054962;40.11370659
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;0.026942866;98.33691283
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;0.065478124;97.64854893
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;0.156579636;96.35167135
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;0.37528423;76.31202159
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;0.896340021;63.61583788
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;2.147868812;52.68186574
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;4.209822871;46.68759293
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;8.117088351;42.84652239
1PO;2589.73;2591.63;AC12;29850-17;5.585;4.898;18.20852622;19.98054962;39.5533895
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;0.026942866;98.11611831
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;0.065478124;97.22312873
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;0.156579636;96.01863114
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;0.37528423;94.36318866
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;0.896340021;87.69395081
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;2.147868812;75.13276174
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;4.209822871;66.42240484
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;8.117088351;60.08840894
1PO;2590.76;2592.66;AC12;29858-17;0.974;0.766;16.97261051;19.98054962;55.82519951
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;0.026942866;98.36384064
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;0.065478124;97.46500632
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;0.156579636;80.2630963
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;0.37528423;63.21801414
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;0.896340021;50.81690932
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;2.147868812;41.05378962
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;4.209822871;35.57183652
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;8.117088351;31.63241421
1PO;2591.74;2593.64;AC12;29864-17;28.692;26.876;20.20532384;19.98054962;29.6779177
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;0.026942866;98.37302098
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;0.065478124;97.72171451
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;0.156579636;96.55811559
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;0.37528423;93.5281246
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;0.896340021;77.58012614
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;2.147868812;64.67499035
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;4.209822871;56.86960999
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;8.117088351;50.95121637
1PO;2592.47;2594.37;AC12;29871-17;2.119;1.845;18.1804332;19.98054962;46.137212
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;0.028742577;96.26539531
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;0.069851886;95.71414382
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;0.167038731;94.23420739
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;0.400352199;84.5177791
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;0.956213104;72.34306714
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;2.291340624;61.35915773
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;4.491027623;54.59811283
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;8.0663195;49.79374255
2PO;2378.34;;AC9-1;23817-18;3.445;3.043;18.80004836;19.85557999;44.31893127
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;0.029267796;97.32117412
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;0.071128303;77.2584782
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;0.170091064;61.55803444
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;0.407667915;49.39950332
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;0.973686177;40.40141677
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;2.333210749;34.65578309
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;4.573093067;31.12608395
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;8.214957439;27.81419208
2PO;2380.41;;AC9-1;23823-18;55.98;53.322;22.77122658;20.22145844;24.44530391
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;0.029918377;98.22366269
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;0.072709385;97.3588775
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;0.173871947;96.82229048
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;0.416729796;95.55379154
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;0.995329843;93.66424668
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;2.385074722;90.4705812
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;4.674746456;79.03813475
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;8.399079114;70.98835215
2PO;2390.45;;AC9-1;23855-18;0.161;0.102;10.86609978;20.67468158;65.51298416
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;0.030342021;96.94683989
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;0.073738949;95.27390629
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;0.176333973;92.14419202
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;0.422630688;70.01778758
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;1.009423708;58.45135433
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;2.418847369;50.10019589
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;4.740940842;44.45320064
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;8.519030004;40.11663252
2PO;2554.05;;AC11;23871-18;6.608;5.941;20.12349714;20.96994567;35.73728413
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;0.029812658;96.67295841
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;0.072452459;95.80651764
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;0.173257554;94.49207468
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;0.415257242;69.26523094
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;0.991812751;56.31182771
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;2.376646836;47.90667
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;4.658227798;42.21454074
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;8.369149117;38.07108908
2PO;2554.05;;AC11;23872-18;7.301;6.684;19.99838204;20.60100765;35.16476019
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;0.029689349;96.68770887
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;0.072152788;96.34113133
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;0.172540942;96.03416264
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;0.413539692;90.19680654
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;0.987710503;77.57890828
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;2.366816761;64.75058794
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;4.638960852;56.45748236
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;8.334283165;51.13751702
2PO;2554.61;;AC11;23876-18;1.721;1.455;18.20848834;20.51518367;45.25560094
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;0.030536134;96.4287285
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;0.074210692;94.85860052
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;0.177462066;86.97717377
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;0.425334457;70.22914193
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;1.015881472;56.00237498
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;2.434321887;45.94225272
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;4.771270898;40.22909795
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;8.574042284;36.42912433
2PO;2554.73;;AC11;23880-18;9.283;8.544;20.11414963;21.10536068;32.86225096
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;0.029812658;96.28204848
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;0.072452459;93.00124587
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;0.173257554;79.79060567
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;0.415257242;62.81392756
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;0.991812751;50.39824266
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;2.376646836;43.54221766
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;4.658227798;38.78166597
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;8.369149117;36.12598632
2PO;2556.93;;AC11;23898-18;14.436;13.525;20.83794899;20.60100765;32.92605626
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;0.029707015;96.57803667
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;0.07219572;93.07869226
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;0.172643607;78.51815231
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;0.413785755;62.92586463
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;0.988298209;51.5100058
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;2.368225059;43.43013133
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;4.641721115;38.01130624
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;8.33924221;34.70326505
2PO;2557.43;;AC11;23906-18;13.378;12.621;21.22656813;20.52739056;32.54949165
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;0.030660559;97.21386313
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;0.074513078;86.00472886
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;0.178185169;69.23785543
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;0.427067566;57.12501791
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;1.02002088;47.6693484
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;2.444241007;41.08784213
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;4.790712374;36.37740793
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;8.609235618;32.97099224
2PO;2557.78;;AC11;23911-18;31.733;29.784;21.8363918;21.19199053;30.26674036
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;0.030448124;97.13155731
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;0.073996806;93.93872064
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;0.176950593;82.55826871
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;0.424108579;64.56329015
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;1.012953549;50.71433333
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;2.427305805;41.98013642
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;4.757519378;37.58082076
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;8.549075452;34.26578088
2PO;2563.39;;AC11;23934-18;11.557;10.728;20.14271413;21.04390379;31.44844135
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;0.030873301;96.41804084
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;0.075030096;94.20334171
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;0.179421527;86.78169706
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;0.430030822;66.38200284
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;1.02709841;52.40799388
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;2.461200649;44.81161953
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;4.823953272;39.28797641
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;8.669488144;35.85453751
2PO;2563.54;;AC11;23936-18;9.959;9.249;20.3174105;21.34030463;32.61548542
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;0.030448124;97.16658852
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;0.073996806;94.1255275
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;0.176950593;89.32949293
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;0.424108579;69.78810816
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;1.012953549;56.32661263
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;2.427305805;48.60115659
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;4.757519378;42.69989059
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;8.549075452;39.06267444
2PO;2563.76;;AC11;23938-18;8.451;7.762;20.24778261;21.04390379;35.76707527
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;0.030342021;97.11660598
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;0.073738949;93.86696587
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;0.176333973;81.60513168
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;0.422630688;63.69294606
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;1.009423708;50.96748243
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;2.418847369;42.06537387
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;4.740940842;38.11288001
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;8.519030004;34.38902532
2PO;2564.25;;AC11;23945-18;13.688;12.79;21.3338692;20.96994567;31.46329071
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;0.030130046;96.82662027
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;0.073223794;94.12891718
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;0.175102069;82.30967429
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;0.419678107;62.70342884
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;1.002371676;49.18188024
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;2.401948826;41.22090335
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;4.707819698;36.90017397
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;8.459008379;34.29496355
2PO;2564.42;;AC11;23947-18;12.483;11.473;20.62262509;20.82219995;30.82208373
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;0.030024173;96.903559
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;0.072966496;95.87515437
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;0.174486786;93.41641406
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;0.418203417;72.63276075
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;0.998849485;57.77927473
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;2.393508719;48.52587852
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;4.69127709;43.1233861
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;8.429032202;39.00752217
2PO;2564.88;;AC11;23953-18;6.384;5.783;20.35935104;20.74841235;35.50241383
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;0.029812658;97.9173906
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;0.072452459;97.17145041
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;0.173257554;93.68962402
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;0.415257242;72.49982626
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;0.991812751;56.26751917
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;2.376646836;46.14867839
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;4.658227798;40.63752403
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;8.369149117;36.80126022
2PO;2565.04;;AC11;23955-18;6.733;6.129;19.93887437;20.60100765;33.84529849
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;0.030024173;97.64149829
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;0.072966496;96.77892
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;0.174486786;95.62330143
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;0.418203417;76.95379889
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;0.998849485;61.62353775
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;2.393508719;49.53326244
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;4.69127709;43.65355075
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;8.429032202;40.15833629
2PO;2566.71;;AC11;23967-18;5.822;5.317;19.11225222;20.74841235;37.71239513
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;0.030554303;98.08876812
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;0.074254849;97.53849638
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;0.177567659;93.31521739
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;0.425587539;71.94519928
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;1.01648594;57.66530797
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;2.435770351;49.33197464
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;4.774109888;43.65036232
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;8.57914399;39.64673913
2PO;2567.21;;AC11;23975-18;8.613;7.97;19.76644743;21.11791874;36.08242754
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;0.030024173;97.07230883
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;0.072966496;96.24477198
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;0.174486786;84.78003176
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;0.418203417;65.86745991
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;0.998849485;52.19744582
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;2.393508719;43.74091387
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;4.69127709;39.45561495
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;8.429032202;35.90838943
2PO;2567.41;;AC11;23976-18;13.931;13.079;20.37058581;20.74841235;32.3969493
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;0.029812658;97.19242902
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;0.072452459;96.58092696
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;0.173257554;95.46226644
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;0.415257242;76.14899296
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;0.991812751;61.44139772
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;2.376646836;50.60422228
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;4.658227798;45.35549624
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;8.369149117;42.36835719
2PO;2567.91;;AC11;23982-18;4.915;4.456;18.5720315;20.60100765;39.12885222
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;0.030554303;97.36818628
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;0.074254849;96.69239004
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;0.177567659;89.15603533
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;0.425587539;69.86573289
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;1.01648594;56.15130699
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;2.435770351;47.56668748
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;4.774109888;42.8784905
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;8.57914399;38.64305469
2PO;2568.59;;AC11;23988-18;8.871;8.212;20.1238949;21.11791874;35.26407351
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;0.030024173;97.39470144
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;0.072966496;96.5668012
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;0.174486786;95.92259133
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;0.418203417;93.7286557
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;0.998849485;80.43050812
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;2.393508719;65.70940702
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;4.69127709;57.90386008
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;8.429032202;53.92476457
2PO;2568.83;;AC11;23992-18;1.331;1.123;17.72114196;20.74841235;50.33374728
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;0.030130046;97.16832864
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;0.073223794;96.27682636
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;0.175102069;95.50997182
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;0.419678107;94.72685888
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;1.002371676;88.90093215
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;2.401948826;72.16290917
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;4.707819698;62.66529374
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;8.459008379;58.02081075
2PO;2569.09;;AC11;23995-18;0.838;0.663;16.42498569;20.82219995;55.27314112
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;0.030554303;97.78839431
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;0.074254849;96.59752971
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;0.177567659;95.93101841
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;0.425587539;82.06711722
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;1.01648594;65.87275693
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;2.435770351;54.02470287
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;4.774109888;48.2451643
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;8.57914399;44.94523421
2PO;2569.57;;AC11;24001-18;4.036;3.624;19.27296155;21.11791874;41.88068049
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;0.029601449;97.68869126
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;0.071939167;96.90821927
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;0.172030105;94.89566688
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;0.412315336;72.75064267
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;0.984786216;56.9304523
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;2.359809392;46.19838347
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;4.625226408;41.11257787
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;8.309358393;38.03237685
2PO;2571.02;;AC11;24011-18;6.85;6.283;19.71136066;20.45383031;35.50105375
2PO;2572.48;;AC11;24028-18;18.267;17.273;20.67449397;0.030342021;97.90624864
2PO;2572.48;;AC11;24028-18;18.267;17.273;20.67449397;0.073738949;97.21050572
