Fields;Wells;Direction;SampleID;Depth;Zones;Lith Description;Bulk Density Water;Grain Desnsity Water;Bulk Density Kerosin;Grain Desnsity Kerosin;Bulk Density Helium;Grain Desnsity Helium;Bulk Density;Bulk Density Sat;Grain Desnsity;Water Porosity;Kerosin Porosity;Helium Porosity;Porosity;Gas Permeability;Permeability_Kl;Swirr(waterholding capacity);Swirr;Comments;SW;SO
Zapadno-Zimnee;8PO;кус;24732-18;2635.71;AC12;Алевролит мелкозернистый, глинистый.;;;;;;;2.49431;2.579834346;2.715492;;8.1452;;8.1452;;;;;;;
Zapadno-Zimnee;8PO;пар;24733-18;2636.12;AC12;Алевролит мелкозернистый, глинистый, с прослоем алевролита крупнозернистого, известковистого.;;;;;;;2.495539;2.579025198;2.711101;;7.9511;6.54;7.9511;0.54;0.449;;;трещина;;
Zapadno-Zimnee;8PO;пар;24734-18;2636.49;AC12;Алевролит мелкозернистый, глинистый.;;;;;;;2.497975;2.579659403;2.708696;;7.7794;0.72;7.7794;0.017;0.01;;;;;
Zapadno-Zimnee;8PO;пар;24735-18;2637.04;AC12;Алевролит мелкозернистый, глинистый.;;;;;;;2.481483;2.563752664;2.692443;;7.8353;1.74;7.8353;0.072;0.049;;;;;
Zapadno-Zimnee;8PO;пар;24736-18;2637.36;AC12;Алевролит разнозернистый, известковый.;;;;;;;2.659223;2.70060642;2.768331;;3.9413;0.16;3.9413;;;;;;;
Zapadno-Zimnee;8PO;пар;24737-18;2637.85;AC12;Алевролит крупнозернистый, с тонкими слойками углистого материала, с прослоем алевролита мелкозернистого, глинистого, известковый.;;;;;;;2.568774;2.628754614;2.724405;;5.7125;1.88;5.7125;0.028;0.017;;;;;
Zapadno-Zimnee;8PO;пар;24738-18;2638.02;AC12;Алевролит мелкозернистый, глинистый.;;;;;;;2.479792;2.572181325;2.719042;;8.7991;6.64;8.7991;0.097;0.069;;;;;
Zapadno-Zimnee;8PO;кус;24739-18;2638.32;AC12;Алевролит мелкозернистый, глинистый.;;;;;;;2.511187;2.594852237;2.728607;;7.9682;0.5;7.9682;;;;;;;
Zapadno-Zimnee;8PO;пар;24740-18;2638.69;AC12;Алевролит мелкозернистый, глинистый, с тонкими слойками алевролита разнозернистого.;;;;;;;2.481616;2.575580592;2.725525;;8.9491;;8.9491;;;;;;;
Zapadno-Zimnee;8PO;пар;24741-18;2639.11;AC12;Алевролит разнозернистый, глинистый.;;;;;;;2.48974;2.577079397;2.715628;;8.3181;1.1;8.3181;;;;;;;
Zapadno-Zimnee;8PO;пар;24742-18;2639.43;AC12;Алевролит разнозернистый, глинистый.;;;;;;;2.494428;2.587281949;2.736415;;8.8432;0.91;8.8432;0.018;0.01;;;;;
Zapadno-Zimnee;8PO;пар;24743-18;2639.76;AC12;Алевролит разнозернистый, глинистый, неравномерно сидеритизированный.;;;;;;;2.601081;2.661140478;2.758888;;5.719949;1.33;5.719949;;;;;;;
Zapadno-Zimnee;8PO;пар;24744-18;2640.03;AC12;Переслаивание алевролита мелкозернистого и песчаника тонкозернистого, известковистого.;;;;;;;2.535186;2.606429498;2.71972;;6.785;2.32;6.785;0.033;0.021;;;;;
Zapadno-Zimnee;8PO;кус;24745-18;2640.32;AC12;Переслаивание алевролита мелкозернистого и песчаника тонкозернистого, известковистого.;;;;;;;2.492751;2.574345041;2.702781;;7.7709;;7.7709;;;;;;;
Zapadno-Zimnee;8PO;пар;24746-18;2640.89;AC12;Алевролит мелкозернистый, глинистый, с зернами сидерита.;;;;;;;2.517465;2.601217744;2.735672;;7.9763;0.68;7.9763;;;;;;;
Zapadno-Zimnee;8PO;пар;24747-18;2641.24;AC12;Переслаивание алевролитов крупнозернистого и мелкозернистого.;;;;;;;2.495421;2.579545754;2.712763;;8.0118;1.97;8.0118;0.041;0.026;;;;;
Zapadno-Zimnee;8PO;пар;24748-18;2641.64;AC12;Алевролит мелкозернистый, глинистый, с прослоем алевролита разнозернистого.;;;;;;;2.49348;2.575867329;2.705787;;7.8464;5.28;7.8464;0.029;0.018;;;;;
Zapadno-Zimnee;8PO;пар;24749-18;2642.08;AC12;Алевролит мелкозернистый, глинистый, с прослоем алевролита разнозернистого.;;;;;;;2.497434;2.579789423;2.709989;;7.8434;0.68;7.8434;;;;;;;
Zapadno-Zimnee;8PO;пар;24750-18;2642.57;AC12;Алевролит мелкозернистый, глинистый, с прослоем алевролита разнозернистого.;;;;;;;2.511203;2.592393354;2.721654;;7.7325;1.21;7.7325;0.005;;;;;;
Zapadno-Zimnee;8PO;пар;24751-18;2642.96;AC12;Алевролит мелкозернистый, глинистый, с прослоем алевролита разнозернистого.;;;;;;;2.516616;2.59776365;2.727398;;7.7283;1.22;7.7283;0.046;0.03;;;;;
Zapadno-Zimnee;8PO;пар;24752-18;2643.66;AC12;Алевролит мелкозернистый, глинистый, прослоями сидеритизированный.;;;;;;;2.588943;2.721330977;2.962464;;12.6085;7.21;12.6085;0.08;0.055;;;;;
Zapadno-Zimnee;8PO;кус;24753-18;2645.97;AC12;Аргиллит алевритистый.;;;;;;;2.451123;2.546199509;2.695166;;9.0548;;9.0548;;;;;;;
Zapadno-Zimnee;8PO;кус;24754-18;2647.97;AC12;Аргиллит алевритистый.;;;;;;;2.472467;2.566231403;2.714904;;8.9298;;8.9298;;;;;;;
Zapadno-Zimnee;8PO;кус;24755-18;2650.72;AC12;Аргиллит алевритистый.;;;;;;;2.485275;2.572614316;2.710756;;8.318;;8.318;;;;;;;
Zapadno-Zimnee;8PO;пар;24756-18;2652.13;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.295561372;2.448879956;2.688066685;14.60176991;;14.85;14.60176991;2.291;2.008;;40.80181355;;;
Zapadno-Zimnee;8PO;пар;24757-18;2652.24;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.309369322;2.458187287;2.690730279;14.17313955;;13.9;14.17313955;2.018;1.762;;43.615725;;;
Zapadno-Zimnee;8PO;пар;24758-18;2652.61;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.309411344;2.45917844;2.693616173;14.26353291;;14.04;14.26353291;1.161;0.996;;46.54261282;;;
Zapadno-Zimnee;8PO;пар;24759-18;2652.95;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.3449461;2.483918094;2.702653914;13.23542805;;12.8;13.23542805;0.879;0.746;;49.60398744;;;
Zapadno-Zimnee;8PO;пар;24760-18;2653.14;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый, с интракластом аргиллита.;;;;;;;2.260424734;2.430929934;2.698646962;16.23859043;;15.62;16.23859043;2.03;1.773;;42.73875522;;;
Zapadno-Zimnee;8PO;пар;24761-18;2653.25;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.312778127;2.463413514;2.700147415;14.3462274;;13.9;14.3462274;0.973;0.829;;48.74483738;;;
Zapadno-Zimnee;8PO;пар;24762-18;2653.52;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.296579932;2.452313833;2.696522803;14.83180009;;14.25;14.83180009;1.133;0.971;;44.2754892;;;
Zapadno-Zimnee;8PO;пар;24763-18;2653.75;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.272170879;2.436320123;2.69320696;15.63326129;;14.87;15.63326129;1.254;1.078;;43.43088326;;;
Zapadno-Zimnee;8PO;пар;24764-18;2654.46;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.290756553;2.452679255;2.70842908;15.42120966;;15.11;15.42120966;0.836;0.685;;52.38647171;;;
Zapadno-Zimnee;8PO;пар;24765-18;2654.63;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, с интракластом аргиллита, известковистый.;;;;;;;2.351458619;2.490240921;2.709595693;13.21736207;;12.8;13.21736207;0.645;0.519;;53.24290829;;;
Zapadno-Zimnee;8PO;пар;24766-18;2654.82;AC12;Песчаник мелкозернистый, алевритистый, с редкими зернами сидерита, известковистый.;;;;;;;2.284971199;2.451137561;2.71456036;15.82536777;;15.18;15.82536777;0.769;0.625;;50.30897751;;;
Zapadno-Zimnee;8PO;кус;24767-18;2655.41;AC12;Алевролит мелкозернистый, глинистый, с прослоями алевролита крупнозернистого.;;;;;;;2.513038;2.60085218;2.742392;;8.3633;;8.3633;;;;;;;
Zapadno-Zimnee;8PO;кус;24768-18;2655.78;AC12;Алевролит мелкозернистый, глинистый, с прослоями алевролита крупнозернистого.;;;;;;;2.506688;2.590713412;2.724734;;8.0025;;8.0025;;;;;;;
Zapadno-Zimnee;8PO;пар;24769-18;2656.24;AC12;Алевролит мелкозернистый, глинистый, с прослоем песчаника мелкозернистого.;;;;;;;2.523518;2.586612558;2.684849;;6.0089;2.86;6.0089;0.081;0.055;;;трещина;;
Zapadno-Zimnee;8PO;пар;24770-18;2656.6;AC12;Алевролит мелкозернистый, глинистый, с прослоями алевролита крупнозернистого.;;;;;;;2.516082;2.595575026;2.72217;;7.5707;0.74;7.5707;0.014;0.008;;;;;
Zapadno-Zimnee;8PO;кус;24771-18;2658.84;AC12;Аргиллит алевритистый.;;;;;;;2.514845;2.605940624;2.753755;;8.6758;;8.6758;;;;;;;
Zapadno-Zimnee;8PO;пар;24772-18;2661.04;AC12;Алевролит крупнозернистый, с тонкими слойками углистого материала, с зернами сидерита.;;;;;;;2.487492;2.570692037;2.70156;;7.9239;7.43;7.9239;0.982;0.837;;;трещина;;
Zapadno-Zimnee;8PO;пар;24773-18;2661.35;AC12;Алевролит крупнозернистый, с прослоями аргиллита, с тонкими слойками углистого материала, с зернами сидерита.;;;;;;;2.450688;2.554919737;2.720776;;9.9269;9.29;9.9269;0.393;0.303;;;трещина;;
Zapadno-Zimnee;8PO;пар;24774-18;2661.52;AC12;Алевролит крупнозернистый, неравномерно глинистый, с зернами сидерита, известковистый.;;;;;;;2.460118;2.548973135;2.687549;;8.462395;0.75;8.462395;;;;;;;
Zapadno-Zimnee;8PO;пар;24775-18;2661.79;AC12;Алевролит крупнозернистый, неравномерно глинистый, с зернами сидерита, с интракластами аргиллита.;;;;;;;2.470065;2.560938953;2.704096;;8.6547;2.46;8.6547;0.017;0.01;;;;;
Zapadno-Zimnee;8PO;пар;24776-18;2662.08;AC12;Алевролит крупнозернистый, неравномерно глинистый, с зернами сидерита.;;;;;;;2.459386;2.546670679;2.682366;;8.3128;2.03;8.3128;0.01;0.005;;;;;
Zapadno-Zimnee;8PO;кус;24777-18;2663.8;Pimskaya;Аргиллит алевритистый.;;;;;;;2.484358;2.579392927;2.731594;;9.051;;9.051;;;;;;;
Zapadno-Zimnee;8PO;кус;24778-18;2664.94;Pimskaya;Аргиллит алевритистый.;;;;;;;2.479577;2.581519334;2.7462;;9.7088;;9.7088;;;;;;;
Zapadno-Zimnee;8PO;кус;24779-18;2665.59;Pimskaya;Аргиллит алевритистый.;;;;;;;2.459598;2.560099119;2.719939;;9.5716;;9.5716;;;;;;;
Zapadno-Zimnee;8PO;кус;24780-18;2667.74;Pimskaya;Аргиллит алевритистый.;;;;;;;2.415347;2.505066389;2.641012;;8.5446;;8.5446;;;;;;;
Zapadno-Zimnee;8PO;кус;24781-18;2669.75;Pimskaya;Аргиллит алевритистый.;;;;;;;2.430809;2.531884503;2.689728;;9.6262;;9.6262;;;;;;;
Zapadno-Zimnee;8PO;кус;24782-18;2672.53;Pimskaya;Аргиллит алевритистый.;;;;;;;2.44315;2.517523293;2.629395;;7.0832;;7.0832;;;;;;;
Zapadno-Zimnee;8PO;кус;24783-18;2675.64;Pimskaya;Аргиллит алевритовый.;;;;;;;2.95632;3.001061963;3.087901;;4.2612;;4.2612;;;;;;;
Zapadno-Zimnee;8PO;кус;24784-18;2676.8;Pimskaya;Аргиллит алевритистый.;;;;;;;2.456856;2.536665722;2.658963;;7.601;;7.601;;;;;;;
Zapadno-Zimnee;1000P;кус;38848-19;2545.55;AC9;Аргиллит алевритистый, с тонкими песчаными слойками.;;;2.4932;2.7301;;;2.4932;2.584299242;2.7301;;8.6781;;8.6781;;;;;;;
Zapadno-Zimnee;1000P;кус;38849-19;2547.23;AC9;Аргиллит алевритистый, с тонкими песчаными слойками.;;;2.5016;2.7435;;;2.5016;2.594184105;2.7435;;8.817;;8.817;;;;;;;
Zapadno-Zimnee;1000P;пар;38850-19;2548.08;AC9;Алевролит разнозернистый, глинистый.;;;2.4699;2.6995;2.48;2.67;2.4699;2.559186932;2.6995;;8.5064;7.21;8.5064;0.12;0.07;;;;;
