Well;SampleID;Zone;Porosity;Permeability_Kl;Rt;Sw;RI;Temp;Rw;Salinity;Condition
3PO;25188-18;AC11;9.460859953;0.014;32.6948114;91.42687908;1.198573337;20;0.379900033;17.6;AC
8PO;24562-18;AC11;14.607735;0.274;26.63203689;63.27759606;2.187931884;20;0.379900033;17.6;AC
8PO;24563-18;AC11;17.90110195;1.832;34.39635441;47.30308437;3.585359399;20;0.379900033;17.6;AC
8PO;24565-18;AC11;19.30228399;8.161;37.80633741;42.02203657;4.539316354;20;0.379900033;17.6;AC
8PO;24566-18;AC11;16.58692185;0.604;22.06304593;64.70903803;2.198159343;20;0.379900033;17.6;AC
8PO;24571-18;AC11;16.82865998;0.8;26.62095017;55.87408347;2.758549829;20;0.379900033;17.6;AC
8PO;24572-18;AC11;18.74648152;4.429;35.50700376;41.39993652;4.547031214;20;0.379900033;17.6;AC
8PO;24574-18;AC11;17.21931121;1.224;36.10090996;47.89721449;3.543229743;20;0.379900033;17.6;AC
8PO;24575-18;AC11;17.8256947;1.827;38.96668517;43.92941595;4.087040406;20;0.379900033;17.6;AC
8PO;24577-18;AC11;20.19502761;11.03;40.77174515;35.08234136;5.947339144;20;0.379900033;17.6;AC
8PO;24579-18;AC11;18.07508315;2.151;40.05668996;41.76983861;4.346501307;20;0.379900033;17.6;AC
8PO;24580-18;AC11;18.05447366;1.69;28.29905919;50.50505051;3.388862587;20;0.379900033;17.6;AC
8PO;24582-18;AC11;19.43438675;7.59;42.40456275;38.52635137;5.321236826;20;0.379900033;17.6;AC
8PO;24586-18;AC11;20.05746045;8.076;38.567634;38.71288963;5.228084788;20;0.379900033;17.6;AC
8PO;24588-18;AC11;18.15249827;3.787;31.83455601;45.27895896;3.777895867;20;0.379900033;17.6;AC
8PO;24589-18;AC11;17.97686817;4.746;43.84952229;37.29839749;5.251054744;20;0.379900033;17.6;AC
8PO;24590-18;AC11;19.14467623;5.637;42.59199195;37.71425777;5.197002088;20;0.379900033;17.6;AC
8PO;24591-18;AC11;18.45650891;7.517;48.02431891;35.40512509;5.963353595;20;0.379900033;17.6;AC
8PO;24592-18;AC11;19.43721187;6.087;35.65524855;42.00162501;4.54730446;20;0.379900033;17.6;AC
8PO;24593-18;AC11;21.02130997;40.119;50.85609175;30.02280325;7.781820652;20;0.379900033;17.6;AC
8PO;24595-18;AC11;20.29164278;34.076;48.05043893;32.13938668;7.322881828;20;0.379900033;17.6;AC
8PO;24597-18;AC11;21.07881951;17.835;56.67551235;29.07856539;8.361691962;20;0.379900033;17.6;AC
8PO;24598-18;AC11;20.99489714;22.737;51.12422669;31.37224395;7.619484083;20;0.379900033;17.6;AC
8PO;24600-18;AC11;19.77564939;9.781;51.70912996;32.23078369;7.110171703;20;0.379900033;17.6;AC
8PO;24608-18;AC11;19.81394019;8.446;41.94759123;36.45635674;5.838390256;20;0.379900033;17.6;AC
8PO;24609-18;AC11;19.47681113;5.601;33.45246181;43.36474142;4.216587127;20;0.379900033;17.6;AC
8PO;24611-18;AC11;19.81680184;8.968;42.24856495;37.31269785;5.48798329;20;0.379900033;17.6;AC
8PO;24612-18;AC11;17.91837474;2.722;34.48306813;46.93130334;3.643632435;20;0.379900033;17.6;AC
8PO;24613-18;AC11;19.86232133;11.046;38.70592345;38.20154246;5.099769146;20;0.379900033;17.6;AC
8PO;24614-18;AC11;19.61287872;9.497;39.31183191;38.50024575;5.319837102;20;0.379900033;17.6;AC
8PO;24616-18;AC11;18.72802102;3.523;43.12118233;39.42529014;5.029437843;20;0.379900033;17.6;AC
8PO;24617-18;AC11;17.62074071;1.444;29.4690313;49.15160603;3.38218965;20;0.379900033;17.6;AC
8PO;24618-18;AC11;19.22458763;4.536;33.22086737;44.82236601;4.139574186;20;0.379900033;17.6;AC
8PO;24619-18;AC11;18.50844235;3.22;33.72835944;46.14068158;3.883901903;20;0.379900033;17.6;AC
8PO;24620-18;AC11;18.82597998;8.087;44.54481339;37.09474803;5.3567499;20;0.379900033;17.6;AC
8PO;24621-18;AC11;19.44930671;6.521;34.88178229;41.22847497;4.532168313;20;0.379900033;17.6;AC
8PO;24622-18;AC11;19.99636298;10.098;39.73280232;37.0577454;5.454144737;20;0.379900033;17.6;AC
8PO;24625-18;AC11;18.62567566;2.263;29.28106109;49.01425914;3.525561098;20;0.379900033;17.6;AC
8PO;24627-18;AC11;17.36834351;1.213;26.90867341;51.83735184;2.994126278;20;0.379900033;17.6;AC
8PO;24628-18;AC11;13.13099416;0.121;26.8456681;69.00164903;1.878577986;20;0.379900033;17.6;AC
8PO;24630-18;AC11;20.10729754;7.648;42.95501154;37.32091691;5.786475518;20;0.379900033;17.6;AC
8PO;24631-18;AC11;20.15193211;8.185;44.74074191;33.24893294;6.447776511;20;0.379900033;17.6;AC
8PO;24632-18;AC11;19.81317374;7.241;47.69323902;33.77569607;6.442382139;20;0.379900033;17.6;AC
8PO;24634-18;AC11;20.25724492;13.358;40.69248837;35.49014728;5.838618931;20;0.379900033;17.6;AC
8PO;24633-18;AC11;20.32141335;13.203;41.8276164;35.25683938;6.214431333;20;0.379900033;17.6;AC
8PO;24637-18;AC11;19.80455941;12.483;41.82031286;35.40548366;5.92263332;20;0.379900033;17.6;AC
8PO;24636-18;AC11;20.03187928;12.409;51.13816999;31.32611954;7.269521828;20;0.379900033;17.6;AC
8PO;24638-18;AC11;18.38906862;2.699;34.19346571;44.08319969;4.154497015;20;0.379900033;17.6;AC
8PO;24639-18;AC11;17.64145902;1.973;32.13603162;47.54707113;3.702159525;20;0.379900033;17.6;AC
8PO;24640-18;AC11;17.20417518;2.518;32.36065878;47.91048368;3.528527198;20;0.379900033;17.6;AC
8PO;24641-18;AC11;18.95655723;6.177;38.05918334;40.14305193;4.692902508;20;0.379900033;17.6;AC
8PO;24646-18;AC11;16.81122711;1.307;30.38784709;51.76883319;3.133647211;20;0.379900033;17.6;AC
8PO;24647-18;AC11;16.82012429;2.599;41.95680167;41.77353641;4.564454632;20;0.379900033;17.6;AC
8PO;24648-18;AC11;18.79109343;5.324;37.20010439;41.72956761;4.713476779;20;0.379900033;17.6;AC
8PO;24649-18;AC11;18.40580766;3.05;35.30665877;41.34274724;4.499274924;20;0.379900033;17.6;AC
8PO;24650-18;AC11;18.24049791;2.684;32.81073888;45.35766719;3.976098711;20;0.379900033;17.6;AC
8PO;24651-18;AC11;19.02981701;2.466;35.04944698;42.89854384;4.332916058;20;0.379900033;17.6;AC
8PO;24652-18;AC11;18.39074163;2.201;26.95275991;48.99535927;3.429657335;20;0.379900033;17.6;AC
8PO;24654-18;AC11;18.75787089;1.959;34.60919816;44.95336279;3.919101507;20;0.379900033;17.6;AC
8PO;24655-18;AC11;19.76266233;23.882;59.31984634;30.44837148;7.849589865;20;0.379900033;17.6;AC
8PO;24658-18;AC11;9.983084855;0.262;47.56933658;68.32950295;1.98864737;20;0.379900033;17.6;AC
8PO;24659-18;AC11;10.08068264;0.157;36.53504039;75.80451821;1.650062112;20;0.379900033;17.6;AC
8PO;24664-18;AC11;7.888583687;0.3;65.60965747;67.47625899;1.936965274;20;0.379900033;17.6;AC
8PO;24669-18;AC11;14.15160145;0.141;20.72633368;78.09062211;1.556032708;20;0.379900033;17.6;AC
8PO;24672-18;AC11;8.15747208;0.172;70.0696237;62.8375655;2.197109318;20;0.379900033;17.6;AC
8PO;24674-18;AC11;6.900183354;0.12;65.2760602;79.58808385;1.438475728;20;0.379900033;17.6;AC
8PO;24675-18;AC11;13.93546424;0.159;23.61060206;67.83764691;1.969511923;20;0.379900033;17.6;AC
8PO;24676-18;AC11;11.50694772;0.091;24.76796074;76.24206055;1.548616893;20;0.379900033;17.6;AC
8PO;24677-18;AC11;7.812933923;0.128;67.44105274;70.28436019;1.764665779;20;0.379900033;17.6;AC
8PO;24690-18;AC11;11.80201924;0.125;30.01024057;74.63586326;1.621320326;20;0.379900033;17.6;AC
8PO;24691-18;AC11;15.23646882;0.482;28.18224934;59.32656962;2.478881037;20;0.379900033;17.6;AC
8PO;24696-18;AC11;19.49679239;9.295;46.70287145;34.83701638;6.359107773;20;0.379900033;17.6;AC
8PO;24697-18;AC11;16.9523151;1.426;27.46380543;51.30127004;3.122082675;20;0.379900033;17.6;AC
1PO;29672-17;AC10;12.45938634;0.131;36.36131986;0.813539453;1.370600249;20;0.674007962;9.43;AC
1PO;29676-17;AC10;12.43870036;0.204;55.43145229;0.660758952;2.066503002;20;0.674007962;9.43;AC
1PO;29677-17;AC10;10.76794882;0.151;64.08521637;0.717143698;1.830668123;20;0.674007962;9.43;AC
1PO;29679-17;AC10;12.74836282;0.1;35.18114061;0.875680452;1.293926299;20;0.674007962;9.43;AC
1PO;29680-17;AC10;14.10026533;0.103;25.5446388;0.896710294;1.21001314;20;0.674007962;9.43;AC
1PO;29681-17;AC10;13.05233737;0.398;64.0078857;0.569207102;2.609720152;20;0.674007962;9.43;AC
